"5W_embryo1" "7W_embryo1" "8W_embryo1" "10W_embryo1" "12W_embryo1" "14W_embryo1" "18W_embryo1" "18W_embryo2" "20W_embryo1" "20W_embryo2" "23W_embryo1" "23W_embryo2" "24W_embryo1" "24W_embryo2" "26W_embryo1"
"CFI" 0.0894611273377005 0.752642789582555 0.467526370212707 0.060277376769908 0.820142580410044 0.708435265092049 0.671926826895377 0.830193930395971 0.7304836569681 0.729498094402453 0.167114359927978 0.530759608477715 0.81655049695358 0.391868259348752 0.966548221469607
"CGNL1" 0.333285836101953 0.429093682446318 0.661070014204032 0.283975252806842 0.329376624331872 0.397171727068391 0.233405702836525 0.69008814106492 1.26411283246097 0.876754083310932 0.166267224736371 0.188967153484503 0.415312732657652 0.234467816250411 2.27295060634931
"CHAF1A" 0.474817879844354 0.338739184692602 0.42097479818646 0.552091800546923 0.473593927841524 0.370643085208883 0.518329841455911 0.490616602259717 0.424853520261785 0.774143511448251 0.507566274995046 0.56580737378499 0.643799605381044 0.558023771391491 0.471374999618335
"CHCHD6" 0.330270784972268 0.441184783091028 0.337176090537362 0.38935848974494 0.238278720600351 0.372401120161703 0.349587937873743 0.30329046632248 0.356274856908319 0.541165353207808 0.391490280570763 0.36143075340366 0.351242350741895 0.403807605957278 0.420845662428775
"CHCHD7" 0.588571592712493 0.583699056330044 0.548358431294611 0.629294598882173 0.530589133114265 0.460376734282927 0.62934995198012 0.699613786735177 0.617845382916109 0.769395442372012 0.703146150893317 0.619867525774699 0.506363926709982 0.638275963978662 0.846684726390901
"CHD3" 0.312434948237899 0.24083475590339 0.307341381712208 0.383668870271544 0.349128937078779 0.37906217785892 0.388042716138727 0.433192845488673 0.572180797425986 0.596476846265698 0.528351617797297 0.541849990354874 0.595679652520572 0.470888204560776 0.289100803547647
"CHEK2P2" 0.0635848156642586 0 0.422988191080783 0.56281279013566 0.230837032595137 0.35601947003349 0.62678762682285 0.512864345849371 0.644382459323829 0.534095624287318 0.304750265356568 0.328569104376381 0.484096363988829 0.548397070141615 0.214847088628113
"CHGB" 0.348427811139124 0.298158130238028 0.447448856231361 0.69777346435527 0.407000718902997 0.285818969708279 0.367159273495027 0.475072895484362 0.571122542085084 0.34959960406672 0.288334625609237 0.326071569958171 0.488834115942416 0.443028482612645 0.607284503912214
"CHIC2" 0.228408230120577 0.357259516387641 0.376540020819991 0.411977216071799 0.348035605247147 0.440606275216318 0.739089648812101 0.456545616148525 0.316471011154458 0.608973374776593 0.996498365827052 1.02272353686429 0.52011796171761 0.714707639827854 0.55737371666639
"CHPF" 0.244321033335633 0.209161322061468 0.152287833269737 0.384553566365213 0.164963804299213 0.209255807054326 0.25971023457843 0.559970148237397 0.461646444977252 0.335655526930785 0.255499545868224 0.215687605696088 0.340632834025025 0.257135747741234 0.640373635759867
"CHRNA7" 0.25150111444327 0.486699446721285 0.261277824969833 0.189764392372147 0.241055593605066 0.231956831351606 0.581226841029851 0.597526058654133 0.711317838672827 0.482428110034166 0.458176817186828 0.296936026790747 0.106367357588702 0.433077074074689 0.0770910312412077
"CHSY1" 0.243541820178147 0.204590802528121 0.140412950295301 0.182727950141742 0.283849299479619 0.306989835990018 0.293068674050925 0.230687200975064 0.284007607349973 0.26441823390067 0.246935775650069 0.217407167407819 0.308882440002044 0.333088593968413 0.235284099117548
"CILP" 0.0105510527176841 0.187845903476879 0.268685753102044 0 0 0.351091373153633 0 0.57520284822422 1.2496621543138 0.642918518041815 0.200596033703467 0.176075098262422 0.339708851371523 0.443564593475805 0.235614723265723
"CKS2" 1.79833735719222 1.88224782901592 1.6934474681762 2.10131116396942 1.94901311047171 1.52840760764184 1.76019736595746 1.72576590199945 1.95326621599624 2.05519308995695 2.7404419572197 2.44400703869361 1.42326241257561 1.87402714422028 1.89954689003946
"CLCN5" 0.303779059473584 0.309450147614351 0.296663535787171 0.248746816208603 0.462078012543087 0.394517535301389 0.338894815414619 0.697915849326596 0.517933859119394 0.567376631663544 0.440201709565875 0.259133610227817 0.43769105487805 0.436952843024023 0.552906571202694
"CLDN3" 0.296815841980085 0.381488480763871 0.176655553151121 0 0.106977902629629 0.149504785136014 0.462044436284415 0 0.0974474321044147 0.0251053309445235 0.0134609927082564 0 0.0596848224283837 0.288788012045006 0
"CLEC4C" 0 0.1370967879299 0 0.172878921924901 0.238716838978064 0.409319752601217 0.28978795335869 0.457554858148058 0.436419140931543 0.650539595905209 0.349845617757472 0.414855283233252 0.341298116184501 0.445569634656239 0.289918300057061
"CLEC4GP1" 0.0160709340979252 0.361225520079894 0 0.438641414788895 0.198599026782535 0.322565524426775 0.0314867812869538 0.306030367075903 0.503228183315233 0.169498056441723 0.399495947558044 0 0.442297657103756 0.40520078206176 0.928399035339284
"CLEC4M" 0 0.578037796604178 0 0 0 0.248047232293941 2.29710340662249 0.736717821303589 0.536605811475606 0 0.02157564277553 0.318490947167205 0.112107615361117 0.783043719612499 0
"CLGN" 0.117847092140112 0 0 0 0.399934893913388 0.311950646405225 0.34905995329385 0 0.0259732375562513 0.444034141035095 0.394803266194206 0.368996441185464 0.458364117495183 0.10760833921567 0
"CLIC1" 1.00835868282338 0.922597776519853 0.945582283373196 0.929372173056506 0.587377481024304 0.547179566666148 0.613748373411996 0.734508905158491 0.96045738953324 0.726619410107134 0.40055060092889 0.549391904041148 0.674130003161083 0.742367175351808 0.656950913006473
"CLIP4" 0.115216027502974 0.111242200772246 0.284978449785448 0.463426860920617 0.230666732855505 0.229441468569378 0.390405567634597 0.528651559326652 0.356387396839598 0.383863012297325 0.419374693392586 0.455588914759132 0.302791763583459 0.523879116055514 0.599559228798071
"CLMN" 0.256889877393155 0.312398314650096 0.267550954041592 0.327124909129653 0.352610854922053 0.302016352943472 0.251054843049491 0.368365038112803 0.275521919969332 0.369142169439444 0.270680457984554 0.354557608052642 0.382696116375154 0.423363735412098 0.356886793403443
"CLSPN" 1.1254201576628 1.16692977358172 1.13354324668858 1.50727135142526 1.31854264310605 0.925860566848565 1.19478403461049 1.14506941524667 1.22559913615932 1.16222649512099 1.4615564372517 1.25678545989673 1.27306086986562 1.09791855717255 1.29137686662557
"CLU" 0.239550727655691 0.216417258635043 0.264346886791999 0.267106959828501 0.283904019196706 0.207068570541072 0.63412374655071 0.447735249849582 0.340767438668261 0.401428287365184 0.18981470249898 0.208992858253746 0.198206924282168 0.270054150687245 0.0466956500437747
"CMBL" 0.363945215189254 0.178126810225972 0.310716151938789 0.130320092049416 0.205441229186594 0.26564488232351 0.570358627035041 0.0838334141303882 0.0303662626538033 0.364611995346445 0.288388839386348 0.475878593396052 0.228088172545014 0.184538078918954 0.194707803997189
"CMYA5" 0.479314675551861 0.209797930602068 0.256950517670735 0.266308781236982 0.358018084782794 0.413461450372062 0.490148252910446 0.565958442164722 0.343868515751501 0.420220034989625 0.263809403234896 0.245151359611892 0.335467200932571 0.393582226630183 0.110346256222381
"CNRIP1" 0.282929422106234 0.231392850624489 0.272919439556863 0.265666744200857 0.275406645300628 0.169520466888704 1.01711971303647 0.516820881462414 0.55477169701737 0.604919646463908 0.626649141167225 0.616475310600009 0.490438560623849 0.760724715485119 0.572804066041652
"CNTN4" 0.172739877435286 0.191243151113435 0.0234306431030193 0.414314923318448 0.303142960240735 0.207514318802342 0 0.399744257227061 0.269836294004277 0.352862189892401 0.227663126300375 0.161095096596984 0.470063051421591 0.415611776835497 0.238960167163257
"CNTNAP2" 0.167237725709454 0.224219702069482 0.180986758400434 0.230382617014447 0.289679887814348 0.247887285216225 0.209692486070216 0.50558753820378 0.432338817344871 0.724122034766105 0.431824447172435 0.26856254394963 0.785391394138692 0.862675975364985 0.847999515022277
"CNTNAP4" 0.0426599178206914 0.500428230569714 1.12544656414303 0.0229846095450755 0.386532421199968 0.435031789944861 0.713027246565901 1.09049632261031 0.86429608586699 0.276015992053829 0.137272491984324 0.298226115380359 0.608109950388806 0.484726650575973 0.197956064154861
"CNTROB" 0.228549631138655 0.206658773311481 0.198149705729161 0.327125038701904 0.198110312431582 0.297500777040362 0.32708638329784 0.110379953128099 0.31957441828202 0.232980199819582 0.240743711279055 0.173114188832228 0.388351944599365 0.193010606078302 0.0104210215379955
"COL11A1" 0.452048703303281 0.757817761232411 0.162164475624108 0.0217334768663108 0.395903535748985 0.765210187413691 0.364793054620012 0.557305123806519 0.844288505416307 0.345023861955005 0.168543617353757 0.379861993242615 0.819738019085301 0.340694334993609 1.16837827544132
"COL14A1" 0.307387029917798 0.764157994718198 0.221334990376822 0.377002645531691 0.339035727983138 0.267814894085228 0.346024473948379 0.504798728240105 0.353055197631646 0.441959118488254 0.356407920305431 0.339774056742267 0.461123061094771 0.155744071819154 1.06547532173728
"COL18A1" 0.230601461624774 0.256249703854711 0.114626565111675 0.680201554159726 0.308274349137437 0.330646377762688 0.426839535257039 0.387726232702787 0.020099084341672 0.218778510745026 0.23728543926513 0.169168387007995 0.472614927634453 0.258775878094382 0.0804522555857692
"COL1A1" 0.468302882259265 0.519076380575845 0.184067692814956 0.583438854597295 0.149481608044199 0.0931396108134069 0.669066625316048 0.147497621921939 0.430547306064173 0.438795548463241 0.136900767307481 0.0809427427702594 0.249826741413004 0.24789667421885 0
"COL1A2" 0.857491231600134 0.712077416704952 0.476379930451851 0.446822574456644 0.214856191755466 0.23281703676747 0.451271145169126 0.402634255895161 0.417317463610819 0.535876961540284 0.251387500226862 0.229609377762977 0.435572487618167 0.242296313901207 0.490828588402787
"COL3A1" 0.394130575311984 0.561569215473763 0.126984046529451 0.216206627267266 0.238869154160158 0.614715514889989 0.56728587974171 1.26343505250259 0.916902383230555 0.567688954563175 0.155942938640819 0.225143053244163 0.381638734019994 0.605424893869482 1.71285091405583
"COL4A1" 0.803811260370656 0.45496789345697 0.591799549818859 0.510628618546508 0.579039567938467 0.654693834764873 0.829862183594816 0.761884586083251 0.586769706433919 0.622988706614745 0.371290416746222 0.47678005092282 0.820335758553489 0.569429533814279 0.755405281541436
"COL4A4" 0.232315836731027 0.112971589780781 0.0637288976961222 0 0.27755113692903 0.352417984964625 0.539808812694487 0.66593834929013 0 0.483174867389364 0.240951352737443 0.14969850481586 0.190286258720403 0.302562474017617 1.14683332191437
"COL6A1" 0.512645287949614 0.215125955078348 0.203436208022777 0.106573909130288 0.269588107527973 0.356303088721783 0.20878097363591 0.384607077832079 0.448728559235966 0.512852369738952 0.420713219518175 0.268321090193419 0.486266108304768 0.409537804890623 0.750562271015482
"COLEC11" 0.435761666480363 0.384866233720108 0.170882473141818 0.547299421217345 0.268068668791041 0.234498725839266 0.335807213658759 0.370287255234871 0.349539267099307 0.441320636211268 0.717040574440515 0.633075478285852 0.548790883892 0.553950349707348 1.15666368381394
"COMT" 0.488010880233091 0.410811037762091 0.248396748869394 0.307443841522016 0.249546723299038 0.578638304025534 0.24499562340063 0.629284211849784 0.808488745281607 0.442950030935891 0.199034045124599 0.293040061641712 0.713398956616962 0.344233965327221 0.612683596106902
"COTL1" 0.550571274471898 0.328485315241591 0.196133786671063 0.619340970913937 0.290391715782175 0.296409524300664 0.537439520555951 0.238496988916083 0.625741587728607 0.466877262725372 0.377649142780207 0.340781215199998 0.237951350700067 0.302164908797377 0.384165705691255
"COX16" 0.71882335673854 0.635940801637104 0.413484864665733 0.537070491144192 0.619395426670493 0.515488323928575 0.476987711800774 0.496998429432259 0.383215753536714 0.456224354002104 0.265378219258401 0.409006980065161 0.222469514809565 0.415460049044003 0.411109356952835
"COX4I2" 0 0 0 0.655872193011407 0.295512172532376 0.0333389016987782 0.584751229173728 0.6215100954004 0.24920943763705 0.716067801640317 0.378981220002085 0.495851971436064 0.279944759093251 0.561463150274531 0.457851851580029
"COX8C" 0.188112054555468 0.363257280487467 0.323488677953902 0.605674539183413 0.598703034591563 0.585194950449483 1.00969393264287 0.81756273165881 0.370967543301798 0.852145364084553 1.2080464557012 1.1160888488194 0.559151632518565 1.14694921143848 0.57134476771221
"CPE" 0.427611893074466 0.0935971447034373 0.460598777366919 0.03846058165656 0.200488976265472 0.303154794983277 0.48945364637398 0.666799392484535 0.0424941372840613 0.28258888641082 0.298007692723024 0.28793483575463 0 0.281576815302915 0
"CPNE5" 0.485341623148245 0.418802139844289 0.469145734813414 0 0.0830150822568188 0.396107998179045 0 0.62836967345644 0 1.01712169290157 0.161672818893368 0.1532540154593 0 0.46250842231319 0
"CPPED1" 0.327671019371279 0.286974885443208 0.434069388627421 0.518582777659201 0.377683264300579 0.196152785936236 0.362550752999065 0.424226897327161 0.483029564933736 0.475595816583424 0.246097468297561 0.311026754077984 0.421340587176174 0.331803044388508 0.138648772677575
"CPQ" 0.313791344449214 0.190999561232472 0.12870748795067 0 0.344253679437117 0.253242560246837 0.613616758075503 1.18421550773226 0.416317215034648 0.42819801973836 0.230098915701295 0.262915367493074 0.365068947190711 0.24014736520241 1.11954987398342
"CPXM1" 0.257779550415495 0.337135420991507 0.265246514698499 0 0.192344007550239 0.206224365171175 0.881716901194681 0.607024503246231 0.25446936132611 0.336399848040019 0.067754420327114 0.163929015746026 0.229574707222773 0.148024524656662 0.323174937539346
"CRABP2" 0.355671162166214 0.834319885150685 0.225063313532471 0 0.149923083722442 0.151785954942977 0.203259759916393 0 0.423285371690726 0.761213987686399 0.405191721834914 0.432706286496432 0.414200727888209 0.348534220590634 0.677366758544839
"CREM" 0.651717532155514 0.633395947090883 0.651482269769343 0.83194846169908 0.676828030752663 0.691719977903087 0.909854020023578 0.758472202280939 0.736912193151753 0.844278802524657 0.807861782909685 0.772864309062378 0.620262980725888 0.674653418759431 0.768626174571145
"CRKL" 0.248418163608685 0.300916317236214 0.240287936057498 0.413741465279665 0.280521246914681 0.197728776671531 0.296770133158697 0.311664368484823 0.386667546891662 0.424490227990489 0.224350931274309 0.249830782156379 0.341116085648693 0.403306370757803 0.603262578895328
"CRMP1" 0.323536989719347 0.239062054387428 0.333582183419061 0.503588551591795 0.183323169673653 0.264461269884904 0.491604646249888 0.387889281753904 0.25517236962514 0.369129990061944 0.182563692553079 0.154936465427801 0.598142265277566 0.316341573072466 0.4427378339771
"CRTC3" 0.275227003168975 0.209561029346072 0.12620643235366 0.262532676496331 0.329385590850584 0.27625158226269 0.22774251298752 0.224340497954039 0.366912073476578 0.339635648412302 0.27432330126038 0.245798609302314 0.216282410055311 0.445940298655747 0.185311156022491
"CRYBG3" 0.188112183466247 1.19611185720219 0.413251232594284 0 0.324446026133051 0.459904384551217 0.604242183471629 0.503840512964033 0.462194437289267 0.589541760805786 0.494826421964983 0.519600108044787 0.406821790647396 0.55369375071011 0.265232014134774
"CRYM" 0.402879394123266 0.527900643278653 0.386128963988251 0.460095165562906 0.509880446896452 0.796259792528106 0.768416674307588 0.852351173303171 0.653066458250535 0.617492537568757 0.236594496619905 0.365285962631929 0.405313178351179 0.524420928981551 0.415340181003591
"CSF1R" 0.84292898809014 0 0 0 0.115500740066882 0.138306069823019 0.484221000686795 0.551207095350138 0.577507705920279 0.742975535465243 0.431296868438163 0.353103814481538 0.748782519967832 0.702209761623543 0.723414979932003
"CST3" 0.64049152016217 0.704778514160732 0.866527920438668 0.716865204458009 1.16186766877272 1.12126641867639 0.966735464921684 0.620303619066995 0.952047654097439 0.968882922139304 1.11361335701037 1.1255442031775 0.621818735682152 0.819509663141594 1.03273481225839
"CSTB" 1.26131491701512 1.14387275923329 1.33878147781739 0.877000916624917 0.752562510832666 0.944090570821052 1.22975645426534 1.13101950495333 1.15538892547372 0.874950740547081 0.643730759841037 0.626436842199598 1.03921326056626 1.00317538971283 1.3447380659785
"CTGF" 0.46079522030352 0.311240207131497 0.429316851995621 0.34597373370945 0.266536654617027 0.191019469685307 0.274142674600207 0.329268304061558 0.29910152338721 0.382921630165837 0.382291177403163 0.314240034133135 0.367295361116914 0.400921610372467 0.885723196797042
"CTNNAL1" 0.759450127105191 0.886514659176396 0.650631061772351 0.701908037068495 0.88205690012338 1.19881817802894 0.818533971884608 1.10999032644682 0.6912356671319 0.857645248979449 0.627141454947147 0.674729869411653 0.710447524009249 0.711924647411674 0.850361271211191
"CTRB2" 0 0 0 0 0 0.31278522796012 1.97003355752117 0.796401302056093 0.793268605827577 0.633990421885388 0.564165850356987 0.7358685724368 0.603843812311062 0.954808025494439 0.473243483617777
"CTSB" 0.402879676183339 0.400022678076966 0.417083382514035 0.447075770889885 0.522635497309682 0.553597605605189 0.582492096898872 0.590011620363079 0.890186850056851 0.669457662544243 0.698000685176502 0.690827980373998 0.543861997578049 0.726468670350192 0.887079603965736
"CTSC" 1.40891210297656 1.25635831835025 1.01880140386218 0.856223951143811 0.422693130326629 0.519647740298395 0.52911203369175 0.529874231386479 0.821184976200983 0.585650003232395 0.35186908301717 0.31554360374466 0.483148185404755 0.534247089997402 0.950250438972316
"CTSD" 0.986482992558541 0.9601531075175 1.10826301426698 0.750704434391141 1.26856383639683 0.897994116003607 1.0106690530531 1.05066804381219 1.35124740779189 0.949936321908766 1.03482953241174 1.12573452483302 1.26778521289817 1.10689945167893 0.868990015536992
"CTSS" 0.253988036007128 0.0207220220593869 0.0123243232951423 0 0.0569729394999493 0.216315222789999 0.0293740488129535 0.0952089564135295 0.92131237559187 0.355431058333652 0.0788950183514471 0.15861064826362 0.21549223140716 0.0842243209763281 0.0342537323163263
"CTSV" 0.620242876448872 0.927047883121249 0.792844714699693 1.04143600090546 0.78474768435537 0.558658160767244 0.756141543520957 0.668324002572518 0.835090992015041 0.812336898296719 1.02440529635138 0.975727455064618 0.579922124032024 0.723727565927187 0.775841707417287
"CXCL10" 0 0 0 0 0.894857912977699 0.279480258639405 0 0 0 0 0 0 0 0 0.269111523021753
"CXCL12" 0.605507084977302 0.427758400697377 0.390145102052367 0.51333632848791 0.347320133074947 0.304856822536833 0.661810734666079 0.378965388605948 0.35871061027874 0.308787014625966 0.323114112597605 0.280943043517841 0.413543725268024 0.365629559776088 0.383643746061162
"CXCL14" 0.738073580293005 0.68272229313712 1.05312795124732 1.03233701042062 0.208689272244349 0.245729568633971 0.954869667434808 0.316903436935018 0.81955031747142 0.564721188516383 0.347486707504144 0.221226517747762 0.505809269601738 0.382768207818424 0.949440456638266
"CXCL2" 0.245996547598095 0 0 0 0.121458975367069 0.173037500370139 0 0 1.28022848521402 0.0198027600421675 0 0 0 0 0
"CXCL8" 0.264423517460204 0 0.010099673301651 0.00757296833654087 0.0512578219071884 0.098185267529024 0 0 1.09287321602429 0.885929767811889 0 0 0.0576240003512558 0.0314043128116174 0.205598041974478
"CXCR4" 0.462662432647605 0.459068763823369 0.384927286625027 0.552249657977991 0.277272146017379 0.244275654106254 0.458472264051361 0 0.753389770717435 0.46851641969185 0.311718195437172 0.347675868090824 0.30308405681848 0.32619529466158 0.699816645607313
"CXXC4" 0.658817694104831 0.0501294374306403 0 0 0.120755261827792 0.101773929064736 0.633259770122904 1.25829781503858 0.582579828188941 0.313933645669751 0.148611170417702 0.138655717476161 0.495517965131491 0.423088376643293 0.608112532212131
"CYB5D2" 0.388153162435031 0.423648116652995 0.604489594947646 0.700900552778755 0.657290480673303 0.492636014481492 0.648336289064332 0.673435963943622 0.615953775379651 0.634897267094544 0.728885399628336 0.748902561293146 0.546234670078144 0.704758100924687 0.751366676483281
"CYB5R3" 0.573696406877392 0.747143799956476 0.679376721934017 0.761609957703629 0.627286335564968 0.656325280262907 0.474257771089126 0.716402240124193 0.874874991764119 0.507151205179225 0.720220314171823 0.578659786304477 0.683916165047714 0.815277055122565 0.792888433287277
"CYBA" 0.463571966743917 0.347976524937033 0.336549146726918 0.545555087013772 0.181428592350877 0.141534521337016 0.362908894157956 0.436766901108453 0.511450857617601 0.391095627769458 0.22278377203879 0.207720632234351 0.4359456804851 0.485490382863047 0.0439501158756818
"CYP19A1" 0.18740736514022 0 0 0 0.235461047080703 0.222818278023761 1.27395807207112 1.23897180836439 0.342229785924454 0.418898219617713 0.528110907336124 0.566140826184028 0.0234270263666789 0 0
"CYP26A1" 0.0330709716608405 0 0.470168325556115 0 0.529401064285785 0.334410320775387 0.297858249683243 0 0 0.365831517584848 0.667168862264779 0.788106166706018 0.177950314073658 0.466258212963444 0.302276362186449
"CYR61" 0.449721635862262 0.0180356586522692 0.947091860723018 0.0266699568177051 0.0195914912537579 0.263934732271256 0 0 0.410644607426724 0.502551459218898 0.287766183114249 0.244298541464818 0.028010256884715 0.328450479189909 0.0303058757312962
"CYSTM1" 0.638275299202515 0.567335704784597 0.62081488728834 0.683653995488013 0.462322225461395 1.12366995596201 0.873745146802331 0.858307931424338 0.870219110970797 0.631813246879384 0.784032387623475 0.737765440835795 0.729893967988772 0.765304808030626 0.914635917715683
"CYTL1" 0.284323566169156 0.914900210299026 0.137817959270517 0.0206870933842227 0.0129208124429963 0.210866202076636 0 0 0 1.00272952263053 0 0.0366301908178195 0 0 1.35526648534267
"DAB2" 0.502917159346954 0.228337476259886 0.253596102628149 0.246749821134563 0.296044203293763 0.403373839595234 0.494321436519603 0.618141724770631 0.883057805955482 0.640415300168474 0.226744854673397 0.475484530367397 0.218991146513441 0.378839805758285 0.163789101839323
"DACH1" 0.494806417194537 0.30890285306614 0.0332517726393309 0 0.173634370988718 0.375030583290437 0.402948777211697 0.813055995932734 0.975903543758235 0.530705161184227 0.379559237042851 0.277381822291747 0.586575103045169 0.792507831431803 0
"DCDC2" 0.0383860815137098 0.238740585348701 0.232658237120902 0.333748899756215 0.117561483950362 0.273283449128203 0.262378740513846 1.9130873514268 0.0343264249270893 0.20277517413809 0.436966197799391 0.250743836405313 0.869942694834364 0.598329314581603 0.531698954701778
"DCLRE1B" 0.371477355584351 0.353472215469295 0.1948081279391 0.824434883126674 0.265795713350675 0.259752920178991 0.319515168139362 0.487915178431061 0.436529741933904 0.323783440942331 0.300185818468261 0.210383322756748 0.223115781570348 0.415359373108589 0.0946204153549684
"DCN" 0.474770338936077 0.797554585506721 0.122783566140673 0.418258282302796 0.200314422564666 0.395339659951622 0.278862201661156 0.603775280600813 1.37160825490612 0.404307981730157 0.155418838418815 0.16876102878927 0.604594561942897 0.407828221605997 0.609353601352486
"DCT" 0 0 0 1.40614652190388 0 0.481984949872782 0 0.495940232065963 0.414223538181045 0.834126943096253 0.310555247699212 0.420160266712205 0.560729300816074 0.455467808506356 0.609221608015071
"DDIT3" 0.362539232340182 0.345720603223157 0.333827074299092 0.521857733006996 0.33542709080514 0.457111086499359 0.469542078160364 0.538752758756796 0.565282602741699 0.54545930573358 0.28432824170678 0.310963259973216 0.418167699064318 0.469823441292306 0.493861408446568
"DDX3X" 0.889654573404003 0.753633938635755 0.717902225104195 0.722569913046823 1.09899029189468 0.940729700262374 0.876406487018704 0.923475860344166 1.00453012603605 0.917634433564669 0.998935485408058 0.939520568329438 1.03918244614469 0.880599661780646 0.720358538841177
"DDX4" 0.143994069237883 0.359178174251764 0.334735964225044 0.47600325650377 0.630899321874198 0.71296806698708 0.674366691502445 0.54589672423909 0.511895637253718 0.825907123415841 1.47742862989268 1.22260879666957 0.748223874944762 0.933102105867521 0.657887714282806
"DDX58" 0.410873779936443 0.122489417231781 0 0 0.302670639651861 0.374898859286627 0.25710746345569 0.869593616141433 0.788516329003643 0.81642549507238 0.192766602790251 0.244291489710694 0.484463295941531 0.358163637772946 0.219380638035252
"DENND2A" 0.343734196195826 0.113064477821925 0.197246988743374 0.0951384032879553 0.240807253092735 0.278376426541426 0.32444649598198 0.652386696127808 0.587470915219033 0.326764777493895 0.147771260826874 0.238631709863185 0.488825664981411 0.491423087864777 0.56258213929759
"DHRS3" 0.394275021276751 0.238055547872876 0.116659152331382 0.645225855935265 0.238913831946116 0.246384468913646 0.253518052629612 0.336043522358211 0.501096520744321 0.473675317519023 0.225613943887551 0.329735479709252 0.343427395057412 0.27621161044561 0.433213887835595
"DHX8" 0.781088584459773 0.889482410305558 0.713470179309739 0.686308215519391 0.472212765803823 0.617746111118951 0.658554235864158 0.750330546917636 0.872688846655546 0.904703470014094 0.643196925117105 0.577750029684755 0.539800584942982 0.644454766393335 0.719045124507907
"DIRAS3" 0.559669502742789 0.678181811287485 0.0208466810539065 0.0147902620901747 0.728006748681853 0.955579449256455 0.946054059793521 0.719926051157196 0.783164026663807 0.701834206301781 0.332234772762447 0.444178192478566 0.183445056103049 0.620263299373718 0.264188702352447
"DLC1" 0.496612846096471 0.245591636000731 0.172474552030454 0.286110743429404 0.272904328948847 0.415248667978572 0.597694691671407 0.558945604919765 0.411315069758207 0.293402654802421 0.0603568946536159 0.538727708915245 0.426462128899383 0.217064528756414 0.332608412769832
"DLEU2" 0.181068708429593 0.158593687175442 0.262981840033776 0.286637519776286 0.33484538787626 0.322690406433436 0.632672597436883 0.179615130991968 0.487693859212198 0.394300745911558 0.348099756062682 0.22112769567793 0.577045983895162 0.498977366583825 0.261758072158537
"DLK1" 0.430382814285185 0.565417443772916 0.163616969494422 0.311737163783267 0.238950709646979 0.271435804374563 0.36495467876813 0.705682613764905 0.48860014778311 0.362738006209219 0.391719759720118 0.336302188892963 0.209519392725117 0.58398881172073 0.0524098089271698
"DMC1" 0.251942645734918 0.251996412530838 0.213509234185244 0.306874423468865 0.254817059915728 0.247562793162757 0.283757779478127 0.485742668524549 0.267316885164969 0.481209020927919 0.404762858889402 0.324463291165671 0.23342117614479 0.334866821571334 0.236408410385743
"DMKN" 0.166430777211231 0.416002961789833 0.351649021080636 0.64429803159879 0.200485913210157 0.371188614972996 0.0510180738319989 0.625090501775935 0.418895396471618 0.352979541657005 0.190399743472666 0.211783980390879 0.300997747067831 0.361161016996022 0.55761636703753
"DMRTC2" 0 0 0.49968582053315 0.679760689868168 0.387155319154914 0.256499466545781 0.313031346029696 0.359091495678528 0.294643845928011 1.03271492924513 0.858148113945248 0.868242636815695 0.469221054733297 0.777733328276634 0.48114249435309
"DNAH10" 0.138547485176388 0.114377178973799 0.177924113079631 0.176124696018114 0.156779776849302 0.274076552192599 0.268596750608238 0.71976692325031 0.487887791826969 0.451366526224474 0.512082339841538 0.55196921069732 0.265454011174747 0.545748603260158 0.222646120918159
"DNAJA4" 0.184314195610559 0.144665084299386 0.179273442549373 0.455614496312719 0.341124344033176 0.303020475096733 0.708641483176466 0.235506212133818 0.381695043224322 0.476956565257017 0.5084829677555 0.633921256789691 0.458911946285342 0.51829511607982 0.311753769808774
"DNAJB1" 1.19429417955706 0.815719837002247 0.843790507757921 1.30818872705019 0.87539091717526 0.929649899575762 2.29271073526274 1.03685487207008 1.66916285872043 1.76875397710971 1.48425097887143 1.42865832552796 0.74918639876571 1.14450628005328 1.21765282387318
"DNAJB2" 0.199441680480136 0.292955252817574 0.127577115603993 0.267079455637046 0.293667127800579 0.309061431778295 0.36094598478715 0.0921060925457554 0.400874894132547 0.270911455642904 0.26234470348832 0.128779626080028 0.403037357538053 0.562184326282582 0.305315658880272
"DNAJC21" 0.35170131165642 0.359403006949281 0.31418756150237 0.383934307392315 0.500773062757452 0.417204922727141 0.36891276065746 0.655688428430443 0.379995861187197 0.578049906705414 0.525539054336665 0.433947560018165 0.544390542367441 0.517805615660468 0.3677767964898
"DOCK10" 0.108270945241954 0.0567600085090002 0 0 0 0.391780762404964 0.0246521914712257 0.794439935783364 0.65836314196822 0.750578261854819 0.245288952749974 0.00945888608400688 0.262799649082967 0.0321084772187405 1.56319271766618
"DOK6" 0.0743061069353279 0.322550215920309 0.328832874100069 0 0.0646691850606737 0.296055103708746 0 0.0529840336525685 1.08348091966994 0.583506745501963 0.185226473935808 0 1.14253285589224 0.0174541967057059 0
"DPEP1" 0.346923238054862 0.487304654100665 0.0225449105363907 0.348488394448979 0.253479902291806 0.40760740577015 0.977083489136088 0.671102714794229 0.292018909494016 0.371069662328888 0.169512478318815 0.214434299105649 0.0856001470603633 0.251626637407858 0.659701097788396
