"5W_embryo1" "7W_embryo1" "8W_embryo1" "10W_embryo1" "12W_embryo1" "14W_embryo1" "18W_embryo1" "18W_embryo2" "20W_embryo1" "20W_embryo2" "23W_embryo1" "23W_embryo2" "24W_embryo1" "24W_embryo2" "26W_embryo1"
"CLGN" 0 0 0 0 0 0.545920561342319 1.12875414589926 0.809217764787822 0.982120633931808 1.07854611562299 0.588900592479033 0.660348776599946 0.602352828365415 0.449235644680521 0.903234861591763
"CLIC1" 2.07952356309695 0.969792797119618 0.68832940847727 1.05488652391705 0 0.772835226423877 1.45293898901 1.10838234602099 1.16661012514771 1.04537178350497 1.02929625135684 1.03590121941656 1.33755673478183 0.786306964047826 1.12399280103389
"CLIP4" 0.689664349004963 0.56545548009265 0 1.8429353078737 0 0.361482769907617 0.56546759347523 0.630130117808405 0.738513417888911 0.388056697923102 0.497824604439029 0.499583240550286 0.849678816642258 0.65682117767523 0.427394096939306
"CLMN" 0 0.362815282727004 0 0.641545785061807 0 0.815170683344828 0.188514760104084 0.899776161043741 0.427895596358226 0.394719478464743 0.270576309012266 0.420280434177029 0.645439332145915 0.286067500741268 0.71252348552903
"CLSPN" 0.143589702945764 0.421508795575017 0.0815501328382798 0.905762361719727 0 0.53147758295663 0.792342858684943 0.92534552213425 1.49395187236282 1.28766510368557 1.80033554983879 1.2394315163217 1.24410395086579 0.884629775036773 0.949704026620931
"CLU" 0 0.445473042262598 0 0.933404618541842 0 0.537479076964549 1.27083187589726 1.05476230738204 0.465226237883029 0.588705911188087 0.546321199478425 0.715771351602416 1.34026051375036 0.764338994604665 0.877502326300261
"CMBL" 0.246890311370257 0.907541863940839 0 0.4558153115244 0 0.628283444097667 0.891148225481588 0.929797701261898 0.465495330641297 0.392387941797915 0.633012144643229 0.702455685226163 1.17007978032653 0.81108784491501 0.202952923014892
"CMYA5" 0 0.5164693997025 1.28966943295553 0.511889342542804 0 0.590745832110165 1.18778966872526 0.880523285167685 0.418524187230188 0.791085629676539 0.590199395279228 0.565417492032656 1.66159159957307 0.582296385397913 0.328742032735723
"CNRIP1" 0.298592761671207 1.17662963369187 0 1.65459403450566 0 0.593307707112305 0.0702275812505721 0.742944280794208 0.533386457905375 0.445002511858952 0.219896179195784 0.334704790642756 0 0.565184482716041 1.21011561023822
"CNTN4" 0 1.19800286739485 0 0.50426197917743 0 0.582339661442479 1.20824123558372 0.519927143688148 0.624257806893565 0.361525152798694 0.493091247038505 0.295508513377331 0.410916720538056 0.468433745022244 0.46140200561586
"CNTNAP2" 0 0.658700920694097 0.818081441894185 1.2597931697217 0 0.147588913266164 0.171881511901569 0.615021085939796 0.740193497305275 0.50788304496269 0.182412823840541 0.422624094130644 0.292803380242465 0.717901470122687 2.11645075041754
"CNTNAP4" 0 0.666567592665324 0.316588474906386 0.712356601671522 0.916370632669201 0.957156717850542 1.17799111899842 1.01255423102378 1.06371232375577 0.975180750248853 1.29143340220303 1.34048455029874 1.00669800788908 1.01342760149649 0.86334807512512
"CNTROB" 0 0.670037186413037 0 0.020017864983528 0 0.893999687964714 0.389166182627461 0.581258044598652 0.29508463952264 0.481819522767749 0.540020893899857 0.287060089750401 0.446864322813599 0.499621553605597 0.266951533174477
"COL11A1" 0.185378219860431 0.921121674377944 2.35454577005334 0.974043859773973 1.55822869870872 1.56469725736402 1.57145720002668 1.688671884114 1.19524305476739 1.37926910473145 1.23867462057541 1.08900847391289 1.46794512472207 1.17729301165916 1.51721528580464
"COL14A1" 0 1.54301548886713 0.783557321699266 1.69379310303061 0 0.598561721788875 1.52750383804107 0.752159670892859 0.726045948295526 0.765450803291019 0.552006787699664 0.503930284431479 0.575272571744032 0.178231000157951 0.320782636021395
"COL18A1" 0 0.921421071658291 0.316588474906386 1.01290302438641 0 0.305540078852374 0.62059874301797 0.463550822967821 0.572004043059108 0.648122481150532 0.614349154099397 0.253056716673178 0.31246719173158 0.412594729948603 0.317038302280128
"COL1A1" 0.492585831217717 1.58394186359659 1.6429773048501 1.57491428284083 0 0.129498591113037 0.578424979615203 1.3996089462638 0.125115690829724 0.468769856830549 0.515412885178782 0.407091138851854 0 0.353096930247854 0
"COL1A2" 0.772508171612633 1.92814428223912 1.66942950437439 1.75991346178344 0 0.193090596849322 0.75033053048004 0.377341527811252 0.202136940469188 0.60810440576564 0.17065092936124 0.246977080835062 0.664111651259521 0.970536290854412 0.0197163404365373
"COL3A1" 1.71057890093187 1.42213063140858 0.181137554990719 1.47345226320449 1.28793692763729 1.24437218763575 1.71348538324705 2.1033764132829 1.43236443477777 1.41407137137395 1.45728128893332 1.91002475360251 1.77735510997175 1.81754255922367 1.13023892528156
"COL4A1" 1.28934770629228 0.781168931919114 0.435797201542808 0.93952608071596 0.753818775383248 1.18444455228031 1.17426302007839 1.32931014620466 0.840224731400401 0.858890986234776 0.835669689371305 1.07231120184215 0.943991599771288 0.761238142092179 0.460990708043422
"COL4A4" 0 0 0 0 0 0.179827276695216 0.441791034564505 1.00838096627632 1.07992245026309 0.524375360520898 0.639936644740242 0.748248708395347 0.977427442510505 0.875675511093517 0.371444628279718
"COL6A1" 1.03642363628872 0.948976988543155 1.03401798807165 1.29605060123406 0.753818775383248 0.864767967918255 1.43693249200198 1.2442963635929 0.991929299732708 0.705795189341762 0.654333052729072 0.804503882706158 0.850143461851802 1.02683464613112 1.02786270064945
"COLEC11" 0 0.49335142063356 0 1.09822739699278 0 0.232182725536742 0.868084195219971 0.0904272136445566 1.19278782001225 0.476812433353566 0.367287692512844 0.403238407671576 1.16324753467807 0.38342651649358 1.09739343178404
"COMT" 1.17544748015183 1.71668927783057 1.22807395821362 1.04924899402324 1.55822869870872 1.21725937739906 1.36608547029365 1.44294781039746 1.04653869349368 1.07880137608183 1.62095672675768 1.75748749893037 1.16611538576898 1.3935788448419 1.16316093413461
"COTL1" 2.42873246464204 1.24362702236042 0 0.719146415024783 0 0.382755728398196 0.837312540357962 0.689851692143086 0.566364686965013 0.721986028372904 0.453120665334285 0.575675657409386 0.530802738931327 0.294668194530718 1.0805592474396
"COX16" 0.966827571278476 0.787031704407174 0 0.156069741592383 0 0.504902516896107 1.42669041530343 0.694006398522996 0.562300532504945 0.500935320104654 0.642245014638463 0.626407172202754 0.418121727583563 0.385048563699716 0.548839766002067
"COX4I2" 0 0 0 0 0 0.391955305516484 0.0489956252885724 0.0486060294436212 0.280061118905268 0.652195166738022 0 0.282292228609451 1.06039545669696 0.87975322616359 0.651530404640191
"COX8C" 0 0 0 0 0 0.282265788278713 0.580562492982833 0.609357392910006 1.12965645569568 1.19895477470524 1.58722489071649 0.670047032175178 0.907760526255433 0.981482259702116 1.00891453728222
"CPE" 1.34852259488441 0.881162409357354 1.62478835775309 0.958872617787568 0 0.188682297678736 0.817735787032668 0.692176260105052 0.677547917552267 0.385053033106915 0.45797449548228 0.569844467598305 0.596300547558554 0.535716342228776 0.641204288372521
"CPNE5" 1.22174702399004 0.74876908581111 1.83523244697098 0.533483099443037 0 0.486141049054071 0.833647276430795 0.981120125862074 0.947763699628575 0.464341372282545 0.301907837039823 0.7124871889149 1.02428982515359 0.109720154002892 1.33382455493692
"CPPED1" 0.663771421901869 0.130029096581107 0.0245194315735044 0.466813200547592 0.31845368748217 0.272604902926811 0.34661959525195 0.325081300906722 0.512450988425135 0.665061558051829 0.424358950630424 0.535356468018694 0.391603705999118 0.0602128823085566 0.536233912399381
"CPQ" 0 0.692722654566321 0 0 0.31845368748217 0.486266712354872 1.47807610332471 0.957305811559945 0.445327386689863 0.829864033396753 0.489060260093944 0.627134698808017 0.429504009075647 0.637519316507095 0.423612039279437
"CPXM1" 0.953037747404742 0.521812284899777 0.94761309999451 0.585510869762902 0 0.354755363144939 0.927105281833564 0.910506451960469 0.809363525063408 0.755573144030614 0.975132859768426 1.095276453704 1.180799302452 0.632966117234712 1.52678632400611
"CRABP2" 1.51273242754342 1.00210366335877 2.264048037466 1.27243996702099 1.38636923830452 0.349846064964092 0.906364265359199 0.0200041423115212 0.388152420689575 0.014392411622186 0.33239851944979 0.613420447978886 1.67271793359383 0.863195439652404 0.0263648375584139
"CREM" 0.706252963893888 1.04956637019399 0.888320196788969 1.08765326205781 0 0.479000639703867 0.994679036484638 0.931520275906337 1.09699795257343 1.12303130990221 1.05585042104531 1.00656791281666 0.875260212645853 0.81665567853592 0.723004660468895
"CRKL" 0.233533776262473 0.615768908649043 1.08562098378629 0.568895971122361 0 0.296338653781579 0.895825298220212 0.584549658505852 0.691950890271392 0.719780812839568 0.3426229478484 0.396628071422347 0.237956732643198 0.322547017719877 0.802560977649615
"CRMP1" 0.992627066385662 0.809141534878396 1.2174296237813 0.969485316636289 0 0.423265641209279 1.23773005197926 1.12061481541702 0.563742457139436 0.706150719297621 0.634223481141005 0.55623179427305 0.917580215070856 0.83908000097489 0.811009929305221
"CRTC3" 0 0.505602550921363 0 0.879359921116388 0.31845368748217 0.448131591841251 0.744321595268304 0.819760657879601 0.52717837866079 0.581908396875099 0.491587905743682 0.61600184183346 1.15105531968072 1.1244808805924 0.917874779286163
"CRYBG3" 1.95990586950566 0.0264627967422579 0 0 0 0.557976992060632 0.963857480042481 0.724696175309038 0.716603902057651 0.941834319699358 0.496386763731099 0.66249134922243 0.767384384766945 0.523034058888877 0.852713822190427
"CRYM" 0 0.998369284563932 0.836931345182369 1.57556027644176 1.47597496545615 1.72463146893169 2.12926107631593 2.18532050703624 1.32500264676867 1.54333431144171 1.65765684090629 1.74849467155554 1.7624832902597 1.51824758237399 1.22720908073329
"CSF1R" 0 0 0 0.108832840636287 0 0.119440878028455 0.0495417130351567 0.0616749113040655 1.31095448768776 0.986188744250817 2.02225643271714 0 0.663417052182707 0.172928431562434 1.10460149834403
"CST3" 0.0739565745953418 1.29070688413725 2.02511890200587 1.20211195952834 1.70483886628561 1.01332839984898 1.18789895353832 1.06864430588373 1.25172565355307 1.42035772040521 1.36086655403541 1.41302810721551 1.09516539453209 1.09279311476659 1.94385410907566
"CSTB" 1.28857939745356 0.918770025407301 0.0245194315735044 1.09715036563796 0 1.0288796728534 1.66395811694815 1.45407921865954 1.1645240603322 1.102449183355 1.39241215933525 1.2183563301441 1.59556354732453 1.38934041179844 1.84749426330148
"CTGF" 0.342778885187703 0.22295779484584 0.0415581374651305 0.73105490772363 0 0.522202397679553 1.4293782991987 0.299444304295948 0.764876611341354 0.575876449582277 0.629457420511642 0.984509397231416 0.471152894014677 0.720089511329508 1.1999392004835
"CTNNAL1" 2.28059513513656 2.21761060113303 2.21740614815209 1.57093598601963 2.22470989156687 1.92187821340817 2.46584530903826 2.22436917175814 1.43597565401877 1.51945686804036 1.75287356169962 2.04602052017498 1.86438778763242 1.55036487360832 1.28317935399705
"CTRB2" 0 0 0 0 0 0.0205880113338165 0.045476010018594 0.0154868435627009 0.26606887423417 0.253076045076493 0.0168656272383373 0.475605660704198 0.429538589842946 1.04187827609909 2.21141870351596
"CTSB" 0.377264953757796 0.442424047515633 0.539204360881587 0.717283094568391 1.1787164221375 0.69115418620803 0.84013999838943 0.693630870036512 0.983160940096973 0.893562249116182 0.838365381904154 0.695721236803174 1.07670101878846 0.684285372318935 1.71344907068049
"CTSC" 1.57144329514195 1.41821231360014 1.16408155996217 0.748498155017123 0 1.08267174436549 1.27423831924438 1.21625112899151 1.01224894300179 1.11220283869614 1.25560306675968 1.12078066773203 0.560871140738207 1.08945272516132 0.992703759130604
"CTSD" 0.598137217206641 0.810081879827034 0.570752255445983 1.02067458084555 0.559672860583319 0.829607468532866 1.12730781685583 0.886283075457962 1.00100254745846 1.20144456597368 0.937009755080914 1.07892858052841 1.22067218853354 0.649333233505263 1.35504770831704
"CTSS" 0 0.0846595982588336 0.0484520209627033 0 0 0.299604179762947 0.265104832894184 0.123481012803663 1.02794327130448 1.02103211358142 0.425293363973508 0.157397966038833 0.750322603053334 0.594084421416179 0.845152913381198
"CTSV" 0.0379002339387759 1.24370149363904 1.09529811892974 1.83522342459054 0.31845368748217 0.476742631092048 1.11179602199062 1.38297386776122 1.11226016261452 1.33615187803813 1.10567571084206 1.0295733048158 1.13116678111884 0.796249514868727 1.05014354543188
"CXCL10" 0 0 0 0 0 0.345786531183227 0.730359358929454 0.732003161401978 0.52795965558477 0.966894900241341 0 0 0 0 1.98001585512257
"CXCL12" 0.828956365384886 1.65645600523307 0 0.858010920335828 0 0.368904478020917 0.886273537496628 0.652150092013352 0.919284934816993 0.580070700254326 0.47055037667899 0.466585211528694 0.765732123803659 0 0.713850509338802
"CXCL14" 0 1.61421043692897 0 0.0292368118464601 0 0.038457970619685 0.530208691411819 0.590555739925954 0 0.324391545121541 0.413116295303781 0.851139682941606 0.886414789297766 0 0.0360440803657167
"CXCL2" 0 0.0774685020033463 0 0 0 0.564592298316688 0 0.488156280671891 0.86897503181654 0.61922068877047 0.644124155293195 0.220533907229045 0.0289371734218338 0.306171235948333 0
"CXCL8" 0 0 0 0.843967824119933 0 0.0892214997957688 0 0.0728917906291364 0.964602458213859 0.0381624865559115 1.31359118956065 0 0.022620194343769 0.0975046010967682 0.551882569789529
"CXCR4" 0.0251039123093427 1.20173756611864 0 0.0165087484296494 0 0.175855002876638 0 0.0441198131240568 0.775740822738029 1.12490476880913 0.467054453304058 0.325674502910668 0.91440696155678 0.341232669429103 1.00668596796101
"CXXC4" 0 0 0 0 0 0.568045407542588 1.22183133395455 0.749655739473167 0.540729834472859 0.871466062363999 0.457510455417546 0.726323211110277 0.861719741783919 0.724021070800828 1.07682960675323
"CYB5D2" 1.17576153771696 1.05648780431058 1.35792010737739 1.11526107098957 0 0.496313373911728 0.22164098564612 1.15520048714214 0.63933471849236 0.626436464377702 0.802604735125088 0.776400664678958 0.558307445562247 0.754752303638464 0.515463002036219
"CYB5R3" 1.05460286979415 0.943193257288313 0.620974527677402 1.08613700770486 0.916370632669201 0.84533299817576 1.09758610134971 0.952991548024906 0.639273073168406 0.724551269963982 0.792649686254703 0.958550553100012 0.717305217184073 1.06577679299478 0.732691311743117
"CYBA" 0.869870140926701 0 1.29014003622251 0 1.38636923830452 0.22281907286891 0.964087146133398 0.0648535506977 0.832352563557635 0.676720858822495 0.577161218174877 0.256702666518895 0.631428056654574 0.503711767073391 0.777797289703851
"CYP19A1" 0 0 0 0 0 0.557025622010775 1.20940265995428 0.673974546793307 0.297757257769665 1.15517664520448 0.338941724661628 0.191435758737986 0.153467087708055 0.459170000085784 0.506225799335755
"CYP26A1" 0 0 0 0 0 0.112517275028538 0.33306486327683 0 0.470072988925122 0 0.066572219429124 0.125972105560603 0.631337633090573 0.361081313771146 1.73531657848891
"CYR61" 2.07289084603493 0.671256295681443 0 1.04454062530992 0 0.532798078046528 0.377024148204468 0.903522532355084 1.04823282976131 1.01046884932102 0.45808766807851 0.605398666979254 0.870622032706351 0.819093264925464 0.873886481413714
"CYSTM1" 0.0379002339387759 1.38097856956984 2.02436108414842 1.38782948592701 0.753818775383248 1.98031216586087 2.30854567337821 2.15398461245091 1.40691999051865 1.50751765339894 1.60668898399424 1.92835950156529 1.56557594260212 1.44125513274547 1.11185619464764
"CYTL1" 0 1.06284866838281 0.70275639671292 1.05829697383992 0 0.290650258976582 1.34483678879904 0.756415059442768 0.22557614240148 0.446925204225569 0.197822979015021 0.772355270906565 0 0.771477088011005 0
"DAB2" 1.48086056179226 1.21085138968479 1.08307710771912 0.10766144575036 0 0.704189224009006 1.15806052861276 1.14501104889806 0.971211743724802 1.04431298288552 1.06219601476113 1.05071789318341 0.947129571881259 1.0018927029928 1.45471297960419
"DACH1" 0 0.994370849119552 0.0245194315735044 0.98047576550676 0 0.622019179587193 0.719181892500682 0.937671669728371 0.860929772799773 1.18192130910208 0.553660529010114 0.774403634115851 0.843031965514059 1.0636744917207 0.892535896444725
"DCDC2" 0.0379002339387759 0 0 0 0 0.693610813396855 1.44674558640384 0.709741277286878 0.541613456304779 0.484283705183773 0.588262255175314 0.737233157319381 0.755855023475024 0.58471348239963 0.364794849013535
"DCLRE1B" 0.147115215305002 0 0 2.2464766689225 0 0.326722527378125 1.12380243373543 0.637552213973742 0.538401653124601 0.666509475895946 0.34537349029886 0.320462569937595 0.147079423121924 0.472509369405618 0.648720473785781
"DCN" 1.92142275756424 1.68755954141533 0 1.15020854626988 0 0.371080534389042 1.60728685256821 1.10719451886072 0.934525109289564 0.980223797490665 1.01839255287653 0.843909144809033 1.30416164577784 0.551106946751746 1.45351861857623
"DCT" 0 0 0 1.34000688458379 0.31845368748217 0.478248004054278 0.816927352754792 0.971527803883475 0.559592647226353 0.963870620278055 0.916751435129772 0.435992782468392 0.883034417893195 0.663610268366894 1.45648804208139
"DDIT3" 0.655633296491372 0.519624365033829 0.0718252034955669 0.728529359806805 0 0.475775502474612 1.29159760690085 1.0569675704857 0.919461704424037 0.718883655330464 0.764045087339939 0.628487204910161 0.544097743371624 0.771086464004737 0.927385236790705
"DDX3X" 1.66895849137181 0.662713352106971 0.169042966284366 0.62025773595686 0.916370632669201 0.631347886111772 1.02661240503425 0.972689611635251 1.09714770954082 1.02749079271619 0.767675643953941 0.89335289151839 1.2333472236003 0.871986414882485 0.651992419151687
"DDX4" 0.0496882590043929 0.0289911576307523 0 0.0148910757090942 0 0.391957660772321 0.729327071883083 0.607423140799963 1.03487624614286 0.93586421349828 1.56508050948527 0.959935598244931 1.77387860500425 1.07890330306935 0.892328663892415
"DDX58" 0 0 0 1.21419155629685 0 0.381214054446792 0.893119626625025 0.723484004341282 0.715972491486719 0.748071746935646 0.427965593965579 0.784256086746761 0.721701191432497 0.511377256003618 0.211209625815364
"DENND2A" 0.809891224829427 0.464270691772195 0 0.222017472655633 0 0.558921656730681 0.791113249298299 0.836330713957002 0.268011262699322 0.476934905929253 0.470537722045924 0.799634214434654 0.701747271556158 0.632584904345981 0
"DHRS3" 0.0379002339387759 0 0 0.0882577137135094 0 0.199660834611733 0.756967701910674 0.749354210677117 0.615371722013966 0.683750435312934 0.506981809828967 0.526184720276299 0.582024433510475 0.551792768527998 1.01241411946983
"DHX8" 0.575523861848878 1.23120515008986 0.63853800763278 0.856125974685541 0.559672860583319 0.725716648401332 0.920647505795413 1.03475940312169 0.731192150142722 0.712250654423214 0.861682991609137 0.848515470300258 0.779651681784169 0.906837698208379 1.29019450892129
"DIRAS3" 0 1.03404438157209 1.28519789989344 0.994617278888491 1.38636923830452 1.89815724859707 1.45223418909632 1.16009142696035 1.29702529803346 0.784387806316413 1.38419794467357 1.23267929373684 1.4111106616757 1.52968246938478 2.04255279402941
"DLC1" 1.41446675521704 0.985133188447553 0.0415581374651305 0.761513252565104 0 0.499915348522067 1.19296844709421 0.868755890724552 0.711963796714423 0.75592165454515 0.820764170058265 0.705341758211206 0.830720801847003 0.644803868149425 1.12716077819773
"DLEU2" 0 0.365731313364395 0 0.821298945745749 0 0.426295175817029 0.598859654327784 0.780371453441368 0.522845157553521 0.308926640750892 0.614216031664483 0.576770751333336 0.536835593202185 0.318853470208503 0.773221234832345
"DLK1" 3.33364092685867 1.88752312891251 0 1.12856219014255 0 0.466918445213915 0.0563739581151209 0 0.387664332996919 0.319304477425438 0.301475466267666 0.117618994400902 0 0.333964345717572 0
"DMC1" 0 0 0 0.0522385974676644 0 0.182208743291946 0.650077079085034 0.453531046851155 0.997732093643087 0.461679684289015 0.782364430335032 0.63894453327657 1.07577046081883 0.200687037522559 0.320833051155857
"DMKN" 0 1.10002263786675 0.734976760918598 0.169672100116097 1.38636923830452 0.749152065488996 0.964366824211624 0.884129643785525 0.75344015569374 0.725213424253048 1.11483875299352 0.875065426541727 0.56353152329165 0.932646882808072 0.781869276805008
"DMRTC2" 0 0 0 0 0 0.143786555875231 0.634358545165943 0.571464318808236 0.838303722335223 0.547483269221294 0.9884200634751 0.67926753156431 0.698407438143584 0.692159301969296 0.786372526655936
"DNAH10" 0 0 0 0 0 0.281313588268382 0.618618087808798 0.0520316123145459 0.142052199201298 0.3929717170869 0.301818740597983 0.702209714595087 0.323846406173051 0.494778572498361 0
"DNAJA4" 0 0 0 0.114660289625748 0 0.18495219006081 0.716214832017855 0.639245882553039 0.660734432981819 0.886017420214425 0.462512712116668 0.519930409923129 0.644139254496721 0.504506594960136 0.322096200584249
"DNAJB1" 1.94324970992583 0.684421391762941 0.468649497058462 1.04303523340869 1.1787164221375 0.879897794409515 1.64159241832134 0.709967002076509 1.96902419474658 1.64173179726395 1.40366474392366 1.20054941454063 1.46655750613926 1.43149945604525 1.77351561319435
"DNAJB2" 0.0251039123093427 0.0510253662424296 0 0.733884201138659 0 0.19952031444224 0.465554128735845 0.270191623158019 0.512401894868361 0.433727091902572 0.145286408969702 0.277297129492081 1.11194021022814 0.61942571927374 0.39220652510656
"DNAJC21" 0.323477849579182 0.251426685270473 0 0.608219135173242 0 0.54541263085809 0.81105728110918 0.400053761438584 0.817060217023993 0.721639303899152 0.32549143098234 0.609438405657208 1.06808390871086 0.6977250598063 0.836186273389781
"DOCK10" 0.0379002339387759 0 0 0 0 0.30938971110168 0.484958261416925 0.710983788743326 1.00133206062536 0.51691912415316 0.296554382752724 0.239461907668197 0.428732610286632 0.109287300677428 0.994602389630919
"DOK6" 0 0.549677439903878 0 0.523559416294443 0.559672860583319 0.484512013454644 0.806304876486908 1.00411899255423 0.781367993714179 0.93879600126737 0.908186032130611 0.44622109087207 0.617766021232543 0.70652476567795 0.539148343210722
"DPEP1" 0.804323018840429 0.860547481718761 2.02537660546477 0.925456570326274 1.1787164221375 0.896601286102961 1.14380148561653 0.871115630901501 0.669691460456016 0.997891711139681 0.762128709295152 0.402062130730266 0.633453812564281 0.56310617629612 0.645940017410738
"DPEP3" 0 0 0 0 0 0.250431513883363 0.48543104708032 0.260630583962082 1.00783677236965 0.72129156287602 0.952325152150676 0.647182282575257 0.74944298601011 1.08534154129689 0.950760077732043
"DPM2" 0.492585831217717 1.0470293797283 0.0815501328382798 0.94716738465763 1.05612213269545 0.488540876935226 0.883239711965166 0.82531866791314 0.46412316212555 0.644300286424877 0.633729962274681 0.645399581728629 0.432761826740787 0.45339419063217 0.593896973536491
"DPPA3" 0.0497136762034393 0 0 0.0346363258999051 0 0.0711833216798789 0.782661309888124 0 0.274912705944519 0.464663037331055 0.125187205552294 0.421700914074609 0.673138323031831 0.744470528101411 1.25257023478457
"DPPA5" 0 0.0641963204621555 0.0245194315735044 0.0449377008638188 0 0.0406115567935676 1.48175240168412 0.197236544043707 0.575022338165278 0.597058694020227 0.398027361282566 0.408729004116521 0.400701829077108 0.444110782194913 1.51420280066319
"DPYSL3" 0 0.527156059653049 1.88158908494067 0.9035945679509 0.753818775383248 0.570949731276662 1.06449140435459 0.726626342515729 0.637786654325493 0.524145539275029 0.826088827164685 0.852898476798754 0.826154756208281 1.1433488120236 0.628607283076681
"DSC2" 1.0880591096674 0.495984762718136 1.06871414161431 0.676620753985138 0.559672860583319 0.813627068792739 1.17620632547734 0.878457811667959 0.614378631793265 0.799994446046433 0.755620229432485 0.649966705216117 0.786615154482323 0.860671242249434 0.73708924149801
"DSEL" 0.0251039123093427 1.02330012180763 1.18981182156204 0.777631245798577 1.89094079795791 0.926609322287436 0.799726865996952 0.997749402178003 0.95673648917682 0.883810244987519 0.854936697748048 1.05207609682989 1.03632651690444 0.786159162861505 0.208277928160964
"DSG3" 0.0437942464715844 0.380286991908768 0.0245194315735044 0.165289723273505 0 0.555423200299595 0.692759308609596 0.518260076322513 1.48332673184513 0.974707138526182 1.55446723533901 0.838950553994186 1.54323122085685 1.90487280548177 0.385045359103048
"DTD1" 0.886167689107177 0.798759501734166 0.839752150424914 1.07214664036292 1.1787164221375 0.5106448218322 0.711960293067746 0.766400605918371 0.690539232195389 0.690345412558713 0.743784315427397 0.754871688080196 0.613042941649862 0.75494899876042 0.561958260352323
"DTNA" 0 0.192738210373984 1.07720329243879 0.641786942715284 0 0.450025242290233 0.927654314846086 0.828336219387099 0.491497794840085 0.236573869621631 0.269368633928337 0.421784259708968 1.52690252443612 1.13336406722561 0.477838021498225
"DUSP1" 2.68276236691241 1.44059236107119 2.67458627781245 1.47427996297786 0 0.376128985513555 0.47256032661423 0.981942944324413 1.88024390586327 1.06636532391046 1.41545167011601 1.45012973117247 1.22718967027784 0.860970140735051 2.0832430238121
"DUSP2" 0 0.519142669238278 0 1.65649093334878 0 0.189960074337142 0 1.69597816701236 0.818572020014764 0.777770058425803 0.664141205050085 0.726112169030557 0.936303986655988 0.839433507261167 1.61603518253146
"DUSP6" 1.45417376956548 0.674761813898597 0 0 0 0.344967337993437 0.194745234083365 0.679352339656711 0.834762715673537 0.757459048947213 0.878086814884347 0.848216215616393 0.613863324709472 0.341232669429103 0.868975172356288
"DVL2" 0.0315020731240593 0.587147813743421 0 0.388704172112835 0 0.264546455132437 0.280200501309932 0.36840136884598 0.662191699813334 0.309117920495464 0.474234697482129 0.491924698359673 0.305556894838293 0.370044736026404 0.161773856814507
"DYSF" 0 0 0 0 2.18332833017064 0.137631662687685 0 0 0 0.218691026230644 0.328075642565405 0.54917984671948 0 0.401218861108118 1.22520729070568
"DZIP3" 0.331269126705792 0.37154890062206 0.775997571346696 0.695013834216696 0.753818775383248 0.794926144890726 0.821419999373732 0.844452433967088 1.14325877583521 1.39458881226008 1.31885862537829 0.996471672549805 1.26342662457197 1.11510134462598 0.599533311475168
"ECE1" 0 0.613068704663014 1.12667828718393 0.602262001618271 1.83266132614642 0.813052054397171 0.882987651479321 1.16962595592019 0.609837314819853 0.69630949298101 0.811899183522565 0.916975675570165 1.20336656107503 1.05084997619705 0.449987136130039
"EDNRB" 0.694954199597433 0.327240416126617 0 0.662681837492879 0 0.241205252905545 1.040384382343 0.932563235039556 0.734502611098889 0.683329362978341 0.522855233785215 0.370294739040114 1.21193700598524 1.47304662499059 0.448151541535744
"EFNA1" 0.657968621093377 0.523400303970766 2.07512504928545 0.916259195142803 1.05612213269545 0.602888311307686 1.15671812214662 1.12243950511012 0.60002078628196 0.512224403768624 0.775782961249802 0.726283310941707 0.0235247032633177 0.867881858668921 0.685096887797415
"EFNB1" 0 0.745852775394341 0 1.33257229222963 0.916370632669201 0.434482404581337 0 0.880834191068228 0.916920838185434 0.142213034512676 0.705775387252311 0.480387128359546 0.980735426926002 0.452826784225796 0
"EGR1" 0.849326021213361 0.947893552112208 0.0245194315735044 0.794521352428045 0 0.357201060094448 0.588590533124359 0.544509131139161 1.14082283583716 0.71781841751677 0.616406478622399 1.00600736860235 1.01799073386364 1.00098691475155 1.18643617104437
"EIF2AK1" 0.567499538711493 0.380875124336575 0.26072450381809 0.941240994286739 0.559672860583319 0.597355636490739 0.703961598387752 0.804001275756787 0.540931803042063 0.803173704661648 0.63896433921342 0.432605717101863 0.502289620689516 0.773484228752097 0.501366947006846
"EIF2B4" 1.04222681876958 0.539047367454571 0.717810155693847 0.792500305508951 0 0.50275482892721 0.48925470631801 0.8061020070732 0.707201908408518 0.403936104479895 0.430751877109198 0.669829117403029 0.470017637333114 0.574732794148136 0.684764204380914
"ELAVL1" 1.60893926720195 1.00793392964554 0.598420343108352 1.29544334032272 0 0.493796916979471 1.04929414763526 0.843003313880147 0.584554175867582 0.687079998190261 0.654993132048967 0.704938755404636 0.538407930479061 0.586813947786938 0.726715256525731
"ELMSAN1" 0.0437942464715844 0.746900174852636 0.0792759971843807 0.761713715512197 1.47597496545615 0.479156482189679 0.20030880314582 0.661536663615803 0.583478516344349 0.615221441503035 0.474499486705211 0.583982228499307 0.290156167652218 0.392623225989852 0.804656441673708
"EMP2" 0.675487002272651 0.955615462188395 1.78968135916796 1.163308217143 1.55822869870872 1.06014583567312 1.26204626267832 1.22100844608608 0.682209485004534 1.05751961063117 0.867502817686951 1.26266358781843 0.365449502488115 0.980809166975827 1.05241594964858
